234;Mary Cramer;Mary;Mary;Mary Cramer@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6700.0;226;Partial College;3;M;Store Full Time Staf;0;false;1.0;0.0
235;Linda Fike;Linda;Linda;Linda Fike@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;8200.0;226;Partial College;3;M;Store Full Time Staf;0;false;1.0;0.0
236;Sam Adair;Sam;Sam;Sam Adair@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;7000.0;227;Bachelors Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
237;Jerry Kolosso;Jerry;Jerry;Jerry Kolosso@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6800.0;227;Partial High School;3;M;Store Full Time Staf;0;false;1.0;0.0
238;Todd Carpenter;Todd;Todd;Todd Carpenter@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6700.0;227;Bachelors Degree;3;F;Store Full Time Staf;0;false;1.0;0.0
239;Lisa Watkins;Lisa;Lisa;Lisa Watkins@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;8200.0;227;High School Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
239;Lisa Watkins;Lisa;Lisa;Lisa Watkins@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;8200.0;227;High School Degree;3;M;Store Full Time Staf;8;true;1.0;1.0
240;Kevin Barrera;Kevin;Kevin;Kevin Barrera@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;7000.0;228;Bachelors Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
241;Maria Price;Maria;Maria;Maria Price@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6800.0;228;Partial High School;3;M;Store Full Time Staf;0;false;1.0;0.0
242;Flossie Rosemont;Flossie;Flossie;Flossie Rosemont@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6700.0;228;Graduate Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
242;Flossie Rosemont;Flossie;Flossie;Flossie Rosemont@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6700.0;228;Graduate Degree;3;M;Store Full Time Staf;8;true;1.0;1.0
243;Betty McMenama;Betty;Betty;Betty McMenama@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;8200.0;228;Partial College;3;M;Store Full Time Staf;0;false;1.0;0.0
244;Max Lyons;Max;********;Max Lyons@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;226;Partial College;M;F;Store Full Time Staf;0;false;1.0;0.0
245;Christine Sandy Kurtz;Christine;********;Christine Sandy Kurtz@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;226;Graduate Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
246;Rita Santry;Rita;********;Rita Santry@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;226;High School Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
247;Catherine Quigle;Catherine;********;Catherine Quigle@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;226;Partial College;M;F;Store Full Time Staf;0;false;1.0;0.0
248;Patricia Christensen;Patricia;********;Patricia Christensen@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;226;Partial High School;M;M;Store Full Time Staf;0;false;1.0;0.0
249;Anne Mercurio;Anne;********;Anne Mercurio@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;227;Partial College;M;F;Store Full Time Staf;0;false;1.0;0.0
250;Louis McGrath;Louis;********;Louis McGrath@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;227;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
251;Rachael Wright;Rachael;********;Rachael Wright@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;227;Partial College;S;F;Store Full Time Staf;0;false;1.0;0.0
251;Rachael Wright;Rachael;********;Rachael Wright@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;227;Partial College;S;F;Store Full Time Staf;15;true;1.0;1.0
252;Richard Skuce;Richard;********;Richard Skuce@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;227;High School Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
253;George Coleman;George;********;George Coleman@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;227;High School Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
254;Lois Barnes;Lois;********;Lois Barnes@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;228;Partial College;S;M;Store Full Time Staf;0;false;1.0;0.0
255;Jacky Camille;Jacky;********;Jacky Camille@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;228;High School Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
256;Michelle Allenbach;Michelle;********;Michelle Allenbach@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;228;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
256;Michelle Allenbach;Michelle;********;Michelle Allenbach@organisation.fac;16;Store Temporary Checker;11;16;1914-02-02;1996-01-01 12:00:00;;20.0;228;High School Degree;S;M;Store Full Time Staf;16;true;1.0;1.0
