56367;Kennedy;26;28-08-2007
56368;Jackson;62;21-03-2008
56369;Clinton;46;14-09-2008
56370;Jackson;52;15-02-2008
56371;Taylor;90;28-11-2008
56372;Coolidge;63;26-03-2007
56373;Lincoln;91;23-03-2007
56374;Wilson;19;13-12-2007
56375;Quincy;19;14-03-2008
56376;Pierce;86;14-04-2007
56377;Van Buren;53;28-07-2008
56378;Jefferson;5;06-06-2007
56379;Clinton;98;15-05-2008
56380;Jackson;41;26-07-2008
56381;Arthur;30;22-02-2008
56382;Tyler;33;23-09-2007
56383;Adams;83;12-04-2007
56384;Taylor;98;04-07-2007
56385;Nixon;89;22-06-2007
56386;Truman;42;31-12-2008
56387;Garfield;18;13-07-2008
56388;Lincoln;56;16-07-2007
56389;Taft;64;21-09-2008
56390;Cleveland;43;10-07-2007
56391;Grant;9;08-12-2007
56392;Jackson;80;02-03-2008
56393;Carter;38;01-03-2008
56394;Hayes;10;28-09-2008
56395;Truman;87;04-11-2007
56396;Roosevelt;78;12-03-2007
56397;Ford;92;18-10-2008
56398;Pierce;68;27-08-2007
56399;Quincy;54;11-07-2007
56400;Cleveland;87;16-12-2007
56401;Reagan;85;17-05-2007
56402;Harrison;8;03-12-2007
56403;Adams;97;11-06-2008
56404;Hoover;58;27-05-2007
56405;Coolidge;21;03-03-2008
56406;Washington;91;26-11-2007
56407;Grant;35;14-03-2007
56408;Garfield;37;22-05-2008
56409;Washington;49;29-10-2008
56410;Coolidge;69;25-08-2008
56411;Carter;81;23-06-2007
56412;Van Buren;14;05-10-2008
56413;Adams;95;19-06-2008
56414;Harrison;67;28-07-2008
56415;Harrison;46;05-03-2008
56416;Taft;2;27-12-2007
56417;Polk;70;06-04-2007
56418;Taylor;47;28-03-2007
56419;Garfield;1;18-04-2007
56420;Adams;67;14-03-2008
56421;Kennedy;93;10-05-2007
56422;Nixon;45;16-03-2007
56423;Johnson;28;29-09-2008
56424;Truman;4;24-09-2007
56425;Coolidge;24;26-10-2007
56426;Garfield;1;07-08-2007
56427;Harrison;65;03-11-2007
56428;Taylor;46;27-12-2007
56429;Adams;89;16-12-2008
56430;Cleveland;23;14-04-2008
56431;Jefferson;65;15-05-2008
56432;Buchanan;10;23-09-2008
56433;Harrison;41;08-01-2008
56434;Pierce;50;06-04-2007
56435;Eisenhower;86;08-10-2008
56436;Jackson;100;19-06-2008
56437;Monroe;60;24-09-2008
56438;Carter;16;16-11-2007
56439;Clinton;70;03-12-2007
56440;Harrison;7;03-09-2007
56441;Harrison;73;13-10-2007
56442;Clinton;30;01-03-2007
56443;Cleveland;39;02-08-2007
56444;Tyler;31;12-03-2007
56445;Tyler;93;21-08-2007
56446;Fillmore;96;11-06-2007
56447;Garfield;1;13-05-2007
56448;Johnson;65;18-12-2007
56449;Grant;17;21-07-2007
56450;Wilson;12;13-10-2008
56451;Reagan;87;25-05-2008
56452;Taylor;79;22-09-2007
56453;Ford;31;21-11-2008
56454;Monroe;34;07-11-2007
56455;Van Buren;26;22-11-2008
56456;Johnson;42;13-02-2007
56457;Wilson;13;20-02-2007
56458;Madison;23;18-10-2008
56459;Wilson;74;22-07-2008
56460;Jackson;7;08-11-2007
56461;Madison;48;20-02-2007
56462;Taylor;76;23-10-2008
56463;Madison;1;20-12-2007
56464;Polk;81;14-05-2007
56465;Madison;47;10-04-2008
56466;Johnson;99;23-10-2007
56467;Polk;18;30-09-2008
56468;Reagan;66;11-06-2007
56469;Hayes;56;15-04-2008
56470;Van Buren;86;11-09-2007
56471;Monroe;60;22-01-2007
56472;Quincy;4;11-12-2008
56473;Nixon;40;21-06-2008
56474;Hayes;68;26-04-2008
56475;Arthur;40;01-11-2008
56476;Grant;41;14-09-2008
56477;Adams;74;23-11-2008
56478;Roosevelt;84;18-01-2008
56479;Truman;6;09-09-2007
56480;Coolidge;8;21-02-2008
56481;Hoover;14;16-03-2008
56482;Roosevelt;20;11-07-2007
56483;Jefferson;16;16-01-2008
56484;Cleveland;4;27-01-2008
56485;Cleveland;18;22-04-2008
56486;Pierce;44;19-09-2008
56487;Ford;73;05-08-2008
56488;Taft;6;11-06-2008
56489;Polk;54;07-01-2008
56490;Taft;37;02-02-2007
56491;Harding;46;09-09-2008
56492;Monroe;43;23-06-2007
56493;Quincy;92;16-06-2007
56494;Washington;24;28-11-2008
56495;Roosevelt;85;20-06-2008
56496;Carter;82;26-12-2007
56497;Jefferson;95;19-07-2008
56498;Wilson;67;23-06-2008
56499;Monroe;66;12-03-2007
56500;Nixon;5;18-03-2007
56501;Harrison;76;23-07-2008
56502;Garfield;51;27-01-2007
56503;Monroe;29;19-03-2008
56504;Adams;39;23-07-2008
56505;Cleveland;29;12-02-2007
56506;Carter;83;21-12-2008
56507;Buchanan;50;07-06-2008
56508;Jackson;18;15-03-2007
56509;Reagan;63;20-07-2008
56510;Garfield;75;20-12-2007
56511;Hoover;36;21-02-2008
56512;Grant;77;25-05-2008
56513;Quincy;4;26-10-2008
56514;Arthur;52;08-01-2008
56515;Roosevelt;82;03-04-2008
56516;Harding;43;02-11-2007
56517;Carter;79;09-07-2007
56518;Arthur;87;22-10-2008
56519;Eisenhower;10;13-01-2008
56520;Wilson;14;13-01-2007
56521;Hayes;43;11-10-2008
56522;Kennedy;9;24-12-2007
56523;Kennedy;90;18-03-2007
56524;Buchanan;91;02-03-2008
56525;Madison;79;02-01-2008
56526;Taylor;32;16-10-2007
56527;Eisenhower;82;07-07-2008
56528;Grant;36;16-05-2007
56529;Garfield;12;17-07-2008
56530;Jefferson;8;07-12-2007
56531;Clinton;73;11-04-2007
56532;Adams;100;07-09-2007
56533;Nixon;25;01-06-2007
56534;Garfield;91;08-12-2008
56535;Arthur;44;22-08-2008
56536;Kennedy;56;15-05-2008
56537;Garfield;38;26-03-2008
56538;Kennedy;90;23-08-2007
56539;Harrison;73;06-09-2007
56540;Grant;56;03-06-2008
56541;Hoover;70;23-05-2008
56542;Adams;89;05-08-2007
56543;Harding;22;27-02-2007
56544;Wilson;3;22-05-2008
56545;Grant;30;14-06-2008
56546;Taylor;1;19-04-2007
56547;Roosevelt;53;26-07-2008
56548;Clinton;10;01-09-2008
56549;McKinley;6;06-06-2008
56550;Coolidge;77;09-06-2007
56551;Clinton;72;30-04-2007
56552;Arthur;78;27-08-2007
56553;Hayes;52;18-07-2008
56554;Roosevelt;53;19-02-2007
56555;Roosevelt;97;18-08-2007
56556;Monroe;9;04-12-2007
56557;Washington;71;08-07-2008
56558;Arthur;79;21-05-2008
56559;Wilson;1;23-10-2007
56560;Quincy;33;28-10-2008
56561;Tyler;73;31-03-2008
56562;Kennedy;90;09-08-2007
56563;Tyler;44;01-06-2007
56564;Taft;62;24-06-2007
56565;Polk;88;09-03-2007
56566;Carter;97;06-04-2007
56567;Monroe;89;14-06-2008
56568;Taft;95;26-03-2007
56569;Monroe;74;07-04-2008
56570;Roosevelt;14;12-02-2007
56571;Nixon;19;01-07-2007
56572;Clinton;100;02-04-2007
56573;Roosevelt;4;25-08-2008
56574;Johnson;39;29-07-2007
56575;Van Buren;11;26-06-2008
56576;Monroe;100;25-08-2008
56577;Fillmore;0;21-11-2007
56578;Eisenhower;5;29-01-2007
56579;Washington;21;26-02-2008
56580;Jefferson;95;12-03-2008
56581;Fillmore;70;01-07-2008
56582;Coolidge;91;23-04-2007
56583;Harding;18;04-01-2007
56584;Hoover;31;29-03-2007
56585;Roosevelt;74;12-02-2008
56586;Hoover;90;08-04-2008
56587;Jackson;70;16-10-2008
56588;Buchanan;64;16-12-2007
56589;Grant;19;28-07-2008
56590;Harding;48;20-01-2008
56591;Harding;19;23-03-2008
56592;Hoover;85;09-07-2008
56593;Fillmore;19;07-06-2007
56594;Hoover;86;20-03-2007
56595;Hayes;52;15-09-2008
56596;Hoover;53;01-02-2008
56597;Roosevelt;98;21-06-2007
56598;Johnson;94;18-05-2007
56599;Taft;66;02-05-2008
56600;Harding;70;22-12-2008
56601;Kennedy;58;18-09-2007
56602;Adams;28;15-08-2007
56603;Jefferson;0;18-06-2008
56604;Garfield;88;30-06-2007
56605;Hoover;38;31-05-2007
56606;Hoover;79;09-10-2008
56607;Wilson;42;10-07-2007
56608;Carter;70;14-03-2008
56609;Harrison;79;21-05-2008
56610;Pierce;11;28-07-2008
56611;Adams;78;30-06-2008
56612;Truman;40;10-06-2007
56613;Roosevelt;44;19-10-2008
56614;Lincoln;33;03-02-2008
56615;Tyler;2;24-12-2008
56616;Nixon;78;20-02-2008
56617;Harding;93;03-05-2007
56618;Tyler;49;12-07-2007
56619;Clinton;81;23-02-2008
56620;Van Buren;39;01-10-2007
56621;Cleveland;78;04-04-2008
56622;Clinton;30;11-10-2007
56623;Adams;20;24-05-2007
56624;Carter;99;09-05-2008
56625;Hayes;17;24-08-2007
56626;Taylor;10;09-10-2008
56627;McKinley;81;21-10-2008
56628;Arthur;25;17-07-2008
56629;Wilson;36;15-06-2008
56630;Lincoln;72;22-10-2008
56631;Garfield;27;09-10-2007
56632;Eisenhower;88;22-11-2008
56633;Grant;62;25-09-2007
56634;Coolidge;96;11-06-2008
56635;Pierce;43;08-05-2007
56636;Johnson;33;10-03-2008
56637;Roosevelt;69;25-07-2008
56638;Kennedy;71;19-09-2008
56639;Kennedy;61;23-02-2008
56640;Arthur;53;29-08-2008
56641;Carter;5;30-11-2008
56642;Fillmore;60;24-09-2007
56643;Van Buren;10;11-07-2008
56644;Ford;51;28-09-2008
56645;Johnson;69;31-07-2008
56646;Cleveland;46;02-07-2008
56647;Ford;62;27-12-2007
56648;Eisenhower;57;31-10-2007
56649;Pierce;86;18-12-2008
56650;Tyler;82;17-05-2008
56651;Adams;50;13-07-2007
56652;Cleveland;76;05-08-2008
56653;Cleveland;43;15-05-2007
56654;Eisenhower;60;12-11-2007
56655;Fillmore;71;12-10-2008
56656;Garfield;87;25-04-2007
56657;Harrison;39;20-09-2008
56658;Tyler;58;08-02-2007
56659;Van Buren;82;04-05-2008
56660;Madison;93;08-08-2008
56661;Carter;47;20-09-2008
56662;Reagan;55;10-08-2008
56663;Pierce;24;03-10-2007
56664;Cleveland;74;20-09-2008
56665;Wilson;72;16-04-2007
56666;Reagan;63;30-01-2008
56667;Jackson;35;15-02-2008
56668;Johnson;23;27-05-2008
56669;Quincy;29;28-03-2008
56670;Hayes;85;21-07-2008
56671;Coolidge;54;28-01-2008
56672;Buchanan;88;06-11-2008
56673;Washington;33;01-12-2007
56674;Monroe;94;30-12-2008
56675;Tyler;31;18-04-2008
56676;Roosevelt;22;08-03-2008
56677;Adams;28;28-04-2008
56678;Polk;34;15-11-2008
56679;Ford;31;28-07-2007
56680;Harrison;45;05-03-2007
56681;McKinley;40;26-01-2007
56682;Jackson;1;27-12-2008
56683;Clinton;51;12-06-2007
56684;Arthur;34;25-08-2007
56685;Eisenhower;15;03-02-2007
56686;Wilson;71;28-02-2008
56687;Cleveland;12;22-04-2008
56688;Harding;88;02-05-2007
56689;Taft;62;08-10-2007
56690;Quincy;81;08-11-2008
56691;Truman;60;26-10-2007
56692;Johnson;22;25-05-2008
56693;Kennedy;84;17-07-2007
56694;Nixon;88;01-03-2007
56695;Hayes;84;02-01-2008
56696;Hayes;33;11-02-2008
56697;Pierce;67;02-10-2008
56698;Reagan;56;10-11-2008
56699;Madison;95;08-07-2007
56700;Johnson;37;05-07-2008
56701;Washington;11;23-09-2007
56702;Harding;14;30-06-2008
56703;Roosevelt;1;08-09-2008
56704;Cleveland;3;26-11-2007
56705;Cleveland;98;17-07-2007
56706;Truman;98;09-08-2007
56707;Polk;20;11-02-2007
56708;Jackson;99;29-06-2008
56709;Hoover;61;22-04-2007
56710;Roosevelt;10;27-03-2008
56711;Fillmore;81;21-07-2008
56712;Cleveland;75;15-02-2007
56713;Harrison;6;14-11-2007
56714;Madison;55;24-02-2008
56715;Harrison;41;01-11-2007
56716;Pierce;81;16-06-2008
56717;Taft;88;12-03-2008
56718;Jackson;80;24-09-2008
56719;Roosevelt;88;30-05-2007
56720;Truman;25;25-08-2007
56721;Taft;100;31-08-2008
56722;Carter;85;04-01-2008
56723;Harrison;92;07-01-2007
56724;Nixon;54;13-08-2008
56725;Truman;76;17-09-2007
56726;Adams;51;13-07-2008
56727;Grant;13;06-09-2008
56728;Harding;41;21-08-2008
56729;Eisenhower;35;19-01-2008
56730;Cleveland;11;08-02-2008
56731;Truman;57;06-01-2007
56732;Tyler;6;31-12-2007
56733;Hayes;13;07-12-2008
56734;Washington;24;08-10-2007
56735;Jefferson;66;22-05-2007
56736;Polk;35;13-11-2008
56737;McKinley;3;28-05-2008
56738;Van Buren;55;15-04-2008
56739;McKinley;4;19-03-2008
56740;Taft;52;26-06-2008
56741;Hayes;90;31-08-2007
56742;Monroe;81;21-11-2007
56743;Hoover;87;31-12-2007
56744;Carter;86;24-12-2007
56745;Johnson;70;18-02-2007
56746;Eisenhower;9;13-08-2007
56747;Harding;17;16-05-2007
56748;Monroe;2;10-01-2008
56749;Quincy;61;14-09-2007
56750;Harrison;92;31-01-2007
56751;Fillmore;81;27-08-2008
56752;Madison;80;27-08-2007
56753;Quincy;55;30-01-2008
56754;Hayes;55;26-11-2007
56755;Eisenhower;55;28-11-2008
56756;Tyler;45;04-03-2007
56757;Reagan;27;04-11-2008
56758;Clinton;99;12-04-2007
56759;Fillmore;27;13-08-2008
56760;Monroe;41;01-04-2008
56761;Monroe;6;05-04-2007
56762;Van Buren;33;01-10-2007
56763;Madison;100;30-05-2007
56764;Garfield;82;07-10-2007
56765;Garfield;20;21-04-2008
56766;Taft;22;27-01-2007
56767;Harrison;99;05-06-2008
56768;Carter;64;29-10-2008
56769;Taft;48;01-11-2008
56770;Adams;38;09-08-2008
56771;Johnson;56;27-11-2007
56772;Carter;93;17-12-2008
56773;Madison;78;11-12-2008
56774;Wilson;39;25-06-2007
56775;Buchanan;14;03-09-2008
56776;Quincy;91;04-02-2007
56777;Roosevelt;42;14-01-2008
56778;Jefferson;74;13-01-2007
56779;Nixon;96;25-03-2007
56780;Kennedy;40;04-05-2008
56781;Jefferson;77;03-02-2008
56782;Roosevelt;38;05-11-2007
56783;Garfield;93;28-10-2007
56784;Reagan;100;04-04-2008
56785;McKinley;2;08-12-2007
56786;Eisenhower;0;24-09-2007
56787;Truman;93;22-01-2008
56788;Harrison;38;12-05-2008
56789;Hoover;33;14-03-2007
56790;Kennedy;22;12-10-2007
56791;Harrison;97;05-01-2008
56792;Roosevelt;91;11-04-2008
56793;McKinley;10;28-09-2007
56794;Fillmore;72;25-06-2008
56795;Madison;81;31-10-2007
56796;Washington;36;29-11-2008
56797;Arthur;100;07-04-2007
56798;Wilson;49;11-07-2007
56799;Kennedy;74;04-04-2008
56800;Monroe;83;29-06-2007
56801;Van Buren;55;11-08-2008
56802;Harrison;15;29-08-2008
56803;Fillmore;11;21-03-2007
56804;Jackson;93;24-02-2007
56805;Adams;14;10-03-2007
56806;Adams;99;02-08-2007
56807;Jackson;36;09-01-2007
56808;Polk;77;21-02-2007
56809;Reagan;94;18-07-2007
56810;Adams;39;25-04-2007
56811;Ford;17;13-05-2007
56812;Harrison;54;08-06-2008
56813;Harrison;88;17-12-2008
56814;Grant;27;26-12-2008
56815;Arthur;35;01-07-2008
56816;Clinton;22;02-10-2007
56817;Kennedy;86;06-06-2008
56818;Reagan;34;28-07-2007
56819;Madison;2;05-07-2007
56820;Polk;55;25-07-2008
56821;Madison;27;19-12-2007
56822;Hayes;42;26-01-2008
56823;Quincy;30;30-08-2007
56824;Reagan;12;24-11-2008
56825;McKinley;64;13-10-2007
56826;Madison;24;28-05-2008
56827;Roosevelt;8;04-04-2007
56828;Reagan;90;12-01-2008
56829;Van Buren;32;23-02-2007
56830;Clinton;3;13-02-2008
56831;Grant;46;18-05-2007
56832;Adams;89;21-04-2008
56833;Clinton;47;23-03-2007
56834;Roosevelt;90;18-05-2007
56835;Ford;29;28-01-2008
56836;Johnson;50;09-08-2007
56837;Hayes;16;13-06-2008
56838;Jefferson;39;08-10-2008
56839;Monroe;71;15-08-2007
56840;Taylor;24;21-10-2008
56841;Adams;93;12-04-2007
56842;Carter;46;05-07-2008
56843;Roosevelt;82;17-04-2007
56844;Wilson;12;02-12-2008
56845;Adams;38;01-04-2007
56846;Wilson;33;05-07-2008
56847;Adams;52;02-03-2007
56848;Kennedy;29;25-02-2008
56849;Tyler;50;14-07-2007
56850;Jackson;64;24-11-2007
56851;Fillmore;45;18-03-2008
56852;Monroe;11;19-05-2008
56853;Adams;45;06-02-2008
56854;Jackson;19;26-02-2008
56855;Garfield;74;02-09-2008
56856;Johnson;82;20-02-2007
56857;Harding;83;08-09-2008
56858;Washington;71;21-02-2008
56859;Clinton;32;24-07-2008
56860;Van Buren;59;05-01-2007
56861;Tyler;59;21-08-2008
56862;Quincy;86;01-09-2007
56863;Reagan;33;24-08-2008
56864;Harrison;95;28-01-2008
56865;Hoover;34;12-08-2008
56866;Harrison;57;10-04-2007
56867;Washington;57;06-12-2007
56868;Buchanan;66;21-08-2007
56869;Taft;66;25-11-2008
56870;Cleveland;87;10-03-2007
56871;Cleveland;49;29-02-2008
56872;Kennedy;58;22-01-2008
56873;Buchanan;81;22-11-2008
56874;Harrison;75;25-03-2008
56875;Harrison;95;17-05-2007
56876;Ford;100;13-01-2007
56877;Nixon;86;16-11-2007
56878;Johnson;0;27-08-2007
56879;Johnson;65;17-10-2008
56880;Truman;27;23-01-2008
56881;Kennedy;99;20-12-2008
56882;Ford;20;31-07-2007
56883;Quincy;79;30-11-2008
56884;Reagan;70;25-04-2007
56885;Washington;26;15-08-2007
56886;Buchanan;94;04-11-2008
56887;Johnson;39;07-09-2008
56888;Wilson;38;30-04-2007
56889;Jackson;10;06-06-2007
56890;Grant;25;29-06-2008
56891;Kennedy;64;15-01-2007
56892;Polk;32;29-04-2007
56893;Jefferson;58;19-09-2007
56894;Pierce;68;04-04-2007
56895;Pierce;29;02-03-2008
56896;Wilson;72;18-01-2007
56897;Jackson;27;06-06-2008
56898;Madison;94;16-09-2007
56899;Harrison;32;05-12-2008
56900;Johnson;51;31-03-2007
56901;Fillmore;62;14-05-2007
56902;Harrison;12;20-08-2008
56903;Grant;1;28-11-2008
56904;Johnson;12;08-11-2007
56905;Taylor;74;13-12-2007
56906;Kennedy;66;06-07-2008
56907;Tyler;56;05-08-2008
56908;Jefferson;56;06-03-2008
56909;Van Buren;29;17-12-2008
56910;Nixon;78;03-08-2008
56911;Carter;44;09-12-2008
56912;Pierce;45;14-01-2008
56913;Fillmore;64;29-09-2008
56914;Hoover;2;31-05-2008
56915;Monroe;29;31-07-2008
56916;Garfield;99;11-12-2008
56917;Tyler;27;04-06-2007
56918;Cleveland;50;28-01-2007
56919;Van Buren;56;30-07-2008
56920;Adams;12;08-02-2008
56921;Fillmore;86;29-09-2007
56922;Harding;14;29-07-2008
56923;Harding;17;06-06-2007
56924;Madison;69;28-10-2008
56925;Madison;46;24-01-2008
56926;Taft;90;15-03-2007
56927;Hayes;32;08-08-2008
56928;Nixon;18;20-07-2007
56929;Adams;86;08-10-2007
56930;Fillmore;66;29-08-2008
56931;Eisenhower;9;26-07-2007
56932;Fillmore;56;06-07-2007
56933;Wilson;6;21-05-2008
56934;Jefferson;61;23-02-2007
56935;Wilson;76;30-08-2008
56936;Coolidge;33;18-05-2008
56937;Fillmore;78;12-04-2008
56938;Monroe;60;18-03-2007
56939;Lincoln;62;29-10-2008
56940;Johnson;42;26-12-2007
56941;Ford;84;05-07-2007
56942;Polk;75;19-08-2008
56943;Tyler;7;30-04-2008
56944;Eisenhower;69;08-06-2008
56945;Madison;21;12-02-2008
56946;Hoover;56;17-02-2008
56947;Garfield;65;10-04-2007
56948;Taft;70;06-08-2008
56949;Wilson;70;03-08-2007
56950;Cleveland;6;27-09-2007
56951;Arthur;49;12-09-2007
56952;Kennedy;96;25-11-2007
56953;Carter;24;14-10-2007
56954;Adams;83;16-06-2008
56955;Roosevelt;77;11-06-2007
56956;Clinton;25;18-01-2007
56957;Carter;2;11-01-2008
56958;Harrison;77;27-06-2008
56959;Harrison;6;06-01-2007
56960;Reagan;43;22-01-2007
56961;Reagan;79;03-06-2007
56962;Cleveland;70;27-12-2008
56963;Harding;5;30-10-2008
56964;Eisenhower;30;15-07-2007
56965;Van Buren;9;16-10-2007
56966;Taylor;2;20-01-2008
56967;Arthur;74;29-03-2007
56968;Harding;99;17-10-2007
56969;Truman;43;16-11-2008
56970;Truman;65;20-11-2007
56971;Kennedy;36;22-08-2007
56972;Washington;23;01-11-2008
56973;Taft;58;27-07-2007
56974;Van Buren;45;08-12-2008
56975;Clinton;35;15-12-2007
56976;Johnson;88;13-10-2007
56977;Buchanan;9;03-02-2007
56978;Taylor;63;23-11-2007
56979;Grant;20;27-07-2007
56980;Reagan;79;05-07-2007
56981;Harrison;11;12-03-2008
56982;Roosevelt;26;02-01-2008
56983;Jackson;38;23-07-2007
56984;Adams;14;24-11-2008
56985;Harrison;26;22-03-2008
56986;Roosevelt;26;18-04-2008
56987;Garfield;93;21-10-2007
56988;Fillmore;4;28-12-2008
56989;Adams;22;19-01-2008
56990;Van Buren;88;25-09-2008
56991;Harrison;63;20-03-2007
56992;Nixon;88;06-11-2007
56993;Harding;79;17-08-2008
56994;Carter;85;10-03-2007
56995;Cleveland;77;14-11-2008
56996;Madison;1;10-11-2007
56997;Jefferson;20;26-09-2008
56998;Harding;6;28-07-2007
56999;Tyler;18;02-06-2008
57000;Pierce;65;11-06-2007
57001;Pierce;32;02-04-2007
57002;Coolidge;51;15-03-2008
57003;Adams;82;17-07-2007
57004;Washington;83;05-12-2008
57005;Harrison;74;09-12-2008
57006;Madison;96;11-09-2007
57007;Clinton;23;28-08-2008
57008;Nixon;79;10-08-2007
57009;Harrison;87;15-06-2008
57010;Harding;74;06-05-2008
57011;Roosevelt;22;21-06-2008
57012;Polk;87;30-06-2007
57013;Coolidge;33;21-08-2008
57014;Washington;62;24-02-2008
57015;Coolidge;70;31-01-2008
57016;Washington;46;18-07-2007
57017;Clinton;15;17-11-2008
57018;Clinton;41;25-12-2007
57019;Adams;96;09-10-2008
57020;Nixon;29;06-06-2007
57021;Harding;89;03-08-2008
57022;Pierce;86;20-08-2008
57023;Hoover;72;12-08-2008
57024;Harrison;64;25-01-2007
57025;Johnson;78;29-04-2008
57026;Buchanan;66;26-08-2008
57027;Arthur;14;22-02-2008
57028;Adams;80;17-05-2008
57029;Reagan;86;19-04-2008
57030;Roosevelt;44;13-11-2008
57031;Harding;41;08-06-2007
57032;Polk;37;07-08-2007
57033;Taft;19;24-04-2007
57034;Harrison;60;22-10-2008
57035;Quincy;69;16-10-2007
57036;Polk;59;21-10-2007
57037;Jackson;2;13-05-2008
57038;Johnson;16;02-11-2007
57039;Pierce;49;31-03-2007
57040;Garfield;4;30-10-2007
57041;Harrison;12;27-03-2008
57042;Arthur;53;03-02-2008
57043;McKinley;59;23-10-2007
57044;Madison;89;17-02-2008
57045;Cleveland;68;05-06-2007
57046;Roosevelt;12;19-11-2008
57047;Grant;68;18-04-2008
57048;Van Buren;50;02-07-2007
57049;Clinton;99;04-11-2007
57050;Truman;4;09-04-2007
57051;Clinton;42;05-03-2007
57052;Madison;45;08-09-2007
57053;Cleveland;76;29-07-2008
57054;Roosevelt;27;01-12-2008
57055;Ford;94;20-07-2007
57056;Harding;18;10-05-2007
57057;Van Buren;27;22-11-2008
57058;Washington;54;17-06-2007
57059;Adams;74;24-01-2007
57060;Cleveland;94;01-10-2008
57061;Hayes;32;01-07-2008
57062;Garfield;17;27-08-2008
57063;Carter;100;29-11-2008
57064;Jefferson;70;14-09-2007
57065;Nixon;13;26-09-2007
57066;Taft;59;23-09-2008
57067;Washington;32;29-08-2008
57068;Nixon;9;26-05-2008
57069;Carter;28;11-03-2007
57070;Jackson;41;01-04-2007
57071;Monroe;68;17-01-2007
57072;Clinton;45;05-08-2008
57073;Roosevelt;49;20-09-2008
57074;Monroe;47;21-09-2008
57075;Johnson;63;15-02-2007
57076;Pierce;7;29-05-2008
57077;Cleveland;37;28-06-2008
57078;Harrison;18;08-03-2007
57079;Polk;6;24-07-2007
57080;Truman;29;26-02-2007
57081;Wilson;48;07-02-2007
57082;Roosevelt;85;01-06-2008
57083;Clinton;81;02-12-2007
57084;Van Buren;41;13-12-2008
57085;Johnson;76;01-05-2008
57086;Van Buren;93;15-10-2007
57087;Harrison;35;15-02-2007
57088;Eisenhower;25;17-12-2007
57089;Jackson;5;25-05-2008
57090;Jefferson;5;07-08-2008
57091;Truman;18;03-03-2008
57092;Washington;40;09-05-2007
57093;Taft;72;22-11-2007
57094;Nixon;6;29-03-2008
57095;Coolidge;13;15-05-2007
57096;Roosevelt;84;29-01-2007
57097;Johnson;3;05-11-2008
57098;Wilson;96;01-04-2007
57099;Carter;6;22-03-2008
57100;Hayes;95;09-08-2007
57101;Taylor;36;29-07-2007
57102;Buchanan;27;12-06-2007
57103;Quincy;38;13-01-2007
57104;Nixon;48;24-08-2008
57105;Harding;89;12-12-2007
57106;Harrison;93;05-05-2008
57107;Reagan;23;09-02-2007
57108;Cleveland;13;02-12-2008
57109;Kennedy;25;06-01-2008
57110;Eisenhower;70;04-08-2008
57111;Fillmore;19;10-04-2007
57112;Polk;12;03-08-2007
57113;Adams;13;27-08-2008
57114;Buchanan;62;04-05-2007
57115;Truman;44;20-01-2008
57116;Hayes;6;24-01-2008
57117;Buchanan;45;06-01-2007
57118;Coolidge;20;16-11-2008
57119;Grant;39;27-07-2007
57120;Hoover;2;30-04-2008
57121;Pierce;10;07-05-2007
57122;Buchanan;63;11-10-2008
57123;Grant;96;06-10-2008
57124;Pierce;74;28-08-2008
57125;McKinley;34;10-08-2007
57126;Roosevelt;50;18-02-2007
57127;Johnson;35;25-02-2008
57128;Arthur;17;05-03-2008
57129;Reagan;34;27-12-2007
57130;Taft;99;20-04-2008
57131;Eisenhower;81;14-08-2007
57132;Quincy;97;12-04-2007
57133;Johnson;26;27-02-2007
57134;Roosevelt;66;17-10-2008
57135;Adams;62;26-05-2007
57136;Grant;7;04-03-2008
57137;Johnson;11;13-09-2007
57138;Eisenhower;30;24-07-2007
57139;Roosevelt;23;23-06-2007
57140;Grant;66;08-07-2008
57141;Reagan;73;22-09-2007
57142;Carter;52;30-01-2008
57143;Reagan;21;07-02-2007
57144;Grant;63;21-01-2007
57145;Harrison;58;24-02-2007
57146;Reagan;90;22-03-2007
57147;Truman;73;09-04-2007
57148;Taylor;97;22-10-2007
57149;Kennedy;85;20-07-2008
57150;Johnson;87;18-09-2007
57151;Ford;87;24-01-2007
57152;Roosevelt;47;25-03-2008
57153;Hoover;71;05-12-2007
57154;Tyler;31;24-08-2007
57155;Tyler;40;31-01-2008
57156;Lincoln;2;09-03-2007
57157;Fillmore;24;03-12-2007
57158;Madison;44;02-02-2007
57159;Hayes;34;01-12-2008
57160;Buchanan;97;25-04-2008
57161;Garfield;1;20-05-2007
57162;Quincy;92;17-05-2007
57163;Pierce;77;05-11-2008
57164;Washington;49;28-10-2007
57165;Tyler;49;04-04-2008
57166;Roosevelt;14;19-03-2008
57167;Van Buren;58;26-08-2007
57168;Arthur;70;02-03-2008
57169;Grant;60;06-01-2008
57170;Nixon;59;05-01-2008
57171;Jackson;0;21-05-2007
57172;Polk;85;26-06-2007
57173;Hayes;95;16-09-2008
57174;Coolidge;4;09-05-2007
57175;Truman;65;11-09-2007
57176;Hoover;17;25-12-2007
57177;Kennedy;16;27-12-2008
57178;Quincy;73;04-09-2008
57179;Cleveland;48;09-12-2008
57180;Lincoln;39;14-09-2007
57181;Wilson;38;28-01-2008
57182;Eisenhower;94;26-08-2008
57183;Garfield;36;05-02-2007
57184;Taft;7;08-05-2008
57185;Buchanan;96;11-10-2007
57186;Harding;96;01-08-2007
